"Date","Price","Open","High","Low","Vol.","Change %"
"05/08/2018","179,991","181,836","184,317","176,861","","-1.09%"
"05/07/2018","181,968","186,174","186,470","177,989","","-2.28%"
"05/06/2018","186,210","189,841","191,817","182,013","","-1.81%"
"05/05/2018","189,633","186,792","192,234","186,466","","1.54%"
"05/04/2018","186,759","185,942","188,118","182,230","","0.31%"
"05/03/2018","186,183","176,485","187,525","174,018","","5.67%"
"05/02/2018","176,196","171,912","177,185","170,118","","2.46%"
"05/01/2018","171,964","172,892","172,892","165,523","","-0.40%"
"04/30/2018","172,649","175,493","176,374","169,910","","-1.64%"
"04/29/2018","175,522","173,907","177,991","171,001","","0.90%"
"04/28/2018","173,961","166,078","175,642","165,184","","4.63%"
"04/27/2018","166,259","174,247","176,373","165,773","","-4.68%"
"04/26/2018","174,415","166,916","174,765","163,231","","4.33%"
"04/25/2018","167,170","181,669","183,623","165,684","","-7.93%"
"04/24/2018","181,562","169,393","183,212","169,191","","7.27%"
"04/23/2018","169,252","162,945","169,636","162,598","","3.92%"
"04/22/2018","162,862","165,189","167,231","162,164","","-1.39%"
"04/21/2018","165,154","164,311","167,286","159,690","","0.61%"
"04/20/2018","164,157","152,665","165,457","151,789","","7.38%"
"04/19/2018","152,871","147,757","153,059","146,606","","3.69%"
"04/18/2018","147,426","142,317","148,805","142,085","","3.72%"
"04/17/2018","142,141","145,059","147,138","141,174","","-1.89%"
"04/16/2018","144,873","150,947","151,763","142,393","","-4.08%"
"04/15/2018","151,027","144,452","152,006","144,452","","4.59%"
"04/14/2018","144,394","142,249","147,676","141,190","","1.63%"
"04/13/2018","142,074","144,055","148,897","141,093","","-1.40%"
"04/12/2018","144,096","126,454","146,487","123,342","","13.87%"
"04/11/2018","126,542","124,855","127,153","124,052","","1.52%"
"04/10/2018","124,648","124,233","125,804","121,672","","0.42%"
"04/09/2018","124,122","128,586","131,410","121,306","","-3.34%"
"04/08/2018","128,413","126,076","129,995","125,916","","1.89%"
"04/07/2018","126,026","120,945","129,194","120,722","","4.32%"
"04/06/2018","120,808","123,479","124,785","118,865","","-2.01%"
"04/05/2018","123,292","122,897","125,187","119,029","","0.29%"
"04/04/2018","122,937","134,933","135,168","121,383","","-8.98%"
"04/03/2018","135,065","128,654","136,868","128,020","","4.90%"
"04/02/2018","128,758","124,027","129,471","123,258","","3.89%"
"04/01/2018","123,935","125,975","127,878","117,056","","-1.59%"
"03/31/2018","125,934","124,430","131,368","123,565","","1.06%"
"03/30/2018","124,611","128,965","131,867","119,656","","-3.21%"
"03/29/2018","128,745","145,529","145,908","125,337","","-11.34%"
"03/28/2018","145,213","142,973","149,337","142,136","","1.42%"
"03/27/2018","143,177","149,346","150,422","141,902","","-3.87%"
"03/26/2018","148,945","156,245","157,076","143,741","","-4.83%"
"03/25/2018","156,509","157,866","160,314","155,055","","-0.53%"
"03/24/2018","157,347","165,012","166,789","157,347","","-4.56%"
"03/23/2018","164,863","162,425","164,863","153,460","","1.25%"
"03/22/2018","162,826","164,179","167,644","157,187","","-0.83%"
"03/21/2018","164,197","167,034","170,375","162,301","","-1.66%"
"03/20/2018","166,967","160,710","169,407","155,816","","3.75%"
"03/19/2018","160,925","153,456","163,365","151,990","","4.89%"
"03/18/2018","153,420","146,796","154,605","136,887","","4.24%"
"03/17/2018","147,185","154,223","155,899","144,866","","-5.04%"
"03/16/2018","154,993","154,501","160,809","147,970","","0.57%"
"03/15/2018","154,107","151,964","157,245","142,691","","1.09%"
"03/14/2018","152,441","169,985","174,836","147,287","","-10.28%"
"03/13/2018","169,899","169,620","175,967","163,850","","0.29%"
"03/12/2018","169,405","177,422","184,401","163,508","","-4.39%"
"03/11/2018","177,179","163,185","180,823","156,949","","8.64%"
"03/10/2018","163,086","171,604","176,847","162,191","","-4.99%"
"03/09/2018","171,660","173,352","175,538","155,557","","-0.94%"
"03/08/2018","173,292","185,067","189,303","169,394","","-6.23%"
"03/07/2018","184,808","202,152","205,333","177,497","","-8.50%"
"03/06/2018","201,982","213,883","214,165","198,038","","-6.41%"
"03/05/2018","215,809","216,850","220,528","215,063","","-0.45%"
"03/04/2018","216,782","215,223","217,442","208,121","","0.76%"
"03/03/2018","215,148","207,415","216,785","207,415","","3.79%"
"03/02/2018","207,284","205,821","210,782","203,797","","0.84%"
"03/01/2018","205,555","194,303","208,967","192,632","","5.76%"
"02/28/2018","194,352","199,147","208,369","193,762","","-2.71%"
"02/27/2018","199,776","192,883","203,705","189,148","","3.76%"
"02/26/2018","192,536","177,796","194,858","173,849","","8.51%"
"02/25/2018","177,444","179,393","182,630","172,330","","-1.08%"
"02/24/2018","179,384","188,283","194,872","173,592","","-4.98%"
"02/23/2018","188,784","182,921","192,887","178,471","","3.05%"
"02/22/2018","183,192","196,807","205,337","181,337","","-6.97%"
"02/21/2018","196,917","209,716","210,189","192,258","","-6.20%"
"02/20/2018","209,930","207,018","220,302","206,731","","1.39%"
"02/19/2018","207,057","192,013","208,219","190,592","","7.99%"
"02/18/2018","191,743","204,658","208,343","187,555","","-6.14%"
"02/17/2018","204,288","188,212","205,214","186,397","","8.47%"
"02/16/2018","188,332","184,883","190,099","178,987","","1.64%"
"02/15/2018","185,294","175,432","188,456","173,358","","5.45%"
